Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,humidity,windspeedKmph,tempC,visibility,DewPointC,precipMM,pressure
2019-08-13 09:00:00,20.757916666666667,53.56458333333334,14.604166666666666,25.731250000000003,28.468333333333334,27.017916666666668,1.0374999999999999,8.255416666666667,20.903333333333332,1.5795833333333331,16.143333333333334,47.375,10.958333333333334,35.916666666666664,10.0,22.791666666666668,0.14166666666666664,996.5416666666666
2019-08-13 10:00:00,21.15,55.032916666666665,14.635833333333332,25.589583333333334,28.421666666666667,27.295833333333334,1.0458333333333334,8.28,21.127083333333335,1.5625,16.275833333333335,47.291666666666664,11.041666666666666,35.958333333333336,10.0,22.791666666666668,0.14583333333333331,996.5416666666666
2019-08-13 11:00:00,21.52,56.48375000000001,14.622916666666667,25.5975,28.40041666666666,27.516666666666666,1.0525,8.298333333333334,21.425833333333333,1.5741666666666667,16.484583333333333,47.25,11.125,36.0,10.0,22.791666666666668,0.12916666666666665,996.5416666666666
2019-08-13 12:00:00,21.910416666666666,58.3025,14.774583333333334,25.535416666666663,28.5025,27.787916666666664,1.0508333333333333,8.322083333333333,21.925833333333333,1.5845833333333335,16.492083333333333,47.25,11.208333333333334,36.041666666666664,10.0,22.833333333333332,0.10416666666666664,996.5416666666666
2019-08-13 13:00:00,22.17375,59.78791666666666,14.982083333333334,25.472916666666666,28.67916666666667,27.961249999999996,1.0520833333333333,8.31375,22.381666666666664,1.5916666666666668,16.402916666666666,47.291666666666664,11.208333333333334,36.041666666666664,10.0,22.875,0.09166666666666666,996.5416666666666
2019-08-13 14:00:00,22.409166666666668,60.9275,15.180833333333334,25.454583333333332,28.894166666666667,28.282500000000002,1.0554166666666667,8.306666666666667,22.412916666666664,1.59375,16.361250000000002,47.416666666666664,11.125,36.041666666666664,10.0,22.916666666666668,0.09166666666666666,996.5833333333334
2019-08-13 15:00:00,22.550416666666667,61.72083333333333,15.35,25.467916666666664,29.02875,28.474166666666665,1.05875,8.30625,22.07541666666667,1.5945833333333335,16.775833333333335,47.625,10.958333333333334,36.041666666666664,10.0,22.958333333333332,0.09166666666666666,996.5833333333334
2019-08-13 16:00:00,22.46375,61.629999999999995,15.47625,25.64833333333333,29.227499999999996,28.60166666666667,1.0645833333333334,8.307083333333333,21.512500000000003,1.6191666666666666,17.656666666666666,47.916666666666664,10.75,36.0,10.0,23.041666666666668,0.09166666666666666,996.625
2019-08-13 17:00:00,22.520833333333332,61.410000000000004,15.925416666666665,25.980833333333333,29.801666666666666,28.77541666666667,1.0766666666666667,8.317916666666667,21.276666666666667,1.6620833333333334,18.296249999999997,48.291666666666664,10.5,35.916666666666664,10.0,23.125,0.10416666666666667,996.6666666666666
2019-08-13 18:00:00,22.73375,61.52625,16.4125,26.227499999999996,30.368750000000002,28.965833333333332,1.0891666666666666,8.3325,21.334583333333338,1.7074999999999998,18.67791666666667,48.75,10.208333333333334,35.833333333333336,10.0,23.166666666666668,0.12083333333333333,996.7083333333334
2019-08-13 19:00:00,22.8475,60.94625,16.727916666666665,26.402500000000003,30.740416666666665,29.043333333333337,1.0999999999999999,8.352083333333333,21.190416666666668,1.7258333333333333,18.821666666666665,49.291666666666664,9.958333333333334,35.708333333333336,10.0,23.25,0.12916666666666668,996.75
2019-08-13 20:00:00,22.703333333333333,59.79125,16.965833333333336,26.41916666666667,30.943749999999998,29.161666666666665,1.0979166666666667,8.359166666666667,21.11625,1.7604166666666667,18.7,49.875,9.833333333333334,35.541666666666664,9.958333333333334,23.333333333333332,0.15,996.7916666666666
2019-08-13 21:00:00,22.269583333333333,58.14458333333334,16.832916666666666,26.45958333333333,30.84958333333333,29.214583333333334,1.0850000000000002,8.343333333333334,21.063750000000002,1.7825,18.684583333333332,50.541666666666664,9.75,35.375,9.916666666666666,23.416666666666668,0.17916666666666667,996.8333333333334
2019-08-13 22:00:00,21.764166666666668,56.73374999999999,17.217916666666667,26.77,31.354583333333334,29.21166666666667,1.0879166666666666,8.34875,20.869583333333335,1.7674999999999998,18.55875,51.125,9.625,35.166666666666664,9.875,23.5,0.19583333333333333,996.875
2019-08-13 23:00:00,21.679583333333337,56.17666666666668,17.85083333333333,27.120833333333337,32.07,29.250833333333336,1.0995833333333334,8.3675,20.726666666666667,1.7641666666666664,18.610416666666666,51.666666666666664,9.541666666666666,34.958333333333336,9.875,23.583333333333332,0.19583333333333333,996.9166666666666
2019-08-14 00:00:00,21.77541666666667,56.18833333333333,18.199166666666667,27.1825,32.37625,29.21041666666667,1.1041666666666667,8.375833333333334,20.636666666666667,1.7654166666666666,18.845833333333335,52.083333333333336,9.416666666666666,34.75,9.875,23.666666666666668,0.19583333333333333,997.0
2019-08-14 01:00:00,21.938333333333333,56.160000000000004,18.195416666666667,27.122500000000002,32.33958333333334,29.18375,1.1054166666666665,8.3525,20.77208333333333,1.7470833333333333,18.9725,52.5,9.291666666666666,34.583333333333336,9.875,23.75,0.19583333333333333,997.0416666666666
2019-08-14 02:00:00,22.096666666666664,55.90875,18.159583333333334,27.102500000000003,32.3275,29.243750000000002,1.1079166666666667,8.309166666666666,20.977500000000003,1.7408333333333335,18.917916666666667,52.875,9.083333333333334,34.5,9.833333333333334,23.833333333333332,0.19583333333333333,997.0833333333334
2019-08-14 03:00:00,21.995416666666667,55.338750000000005,18.239583333333332,27.250416666666666,32.50333333333333,29.223333333333333,1.1058333333333332,8.275,21.11916666666667,1.7291666666666667,18.979583333333334,53.25,8.875,34.458333333333336,9.791666666666666,23.875,0.19583333333333333,997.125
2019-08-14 04:00:00,21.75375,54.40708333333334,18.242500000000003,27.316666666666666,32.53916666666667,29.129583333333333,1.0995833333333334,8.243333333333334,21.2,1.71125,19.020833333333332,53.625,8.625,34.375,9.75,23.958333333333332,0.19583333333333333,997.2083333333334
2019-08-14 05:00:00,21.397916666666664,53.21416666666667,18.2525,27.449583333333333,32.61291666666666,29.0325,1.095,8.22,21.22875,1.7000000000000002,19.072916666666668,53.958333333333336,8.333333333333334,34.291666666666664,9.708333333333334,24.0,0.20833333333333334,997.25
2019-08-14 06:00:00,21.170833333333334,51.98708333333334,18.409166666666668,27.555416666666662,32.824999999999996,28.97041666666667,1.0945833333333335,8.201666666666666,21.40041666666667,1.6954166666666668,19.185,54.333333333333336,7.958333333333333,34.208333333333336,9.666666666666666,24.041666666666668,0.22083333333333333,997.3333333333334
2019-08-14 07:00:00,20.93125,51.09833333333333,18.375416666666666,27.71375,32.89333333333333,28.86333333333333,1.0916666666666666,8.179166666666667,21.750833333333333,1.6933333333333334,19.350416666666668,54.708333333333336,7.666666666666667,34.125,9.625,24.083333333333332,0.22499999999999998,997.4166666666666
2019-08-14 08:00:00,20.811666666666667,49.777499999999996,18.492916666666666,28.05666666666667,33.168749999999996,28.69083333333333,1.09375,8.155,22.272500000000004,1.6908333333333332,19.549583333333334,55.083333333333336,7.458333333333333,34.0,9.541666666666666,24.125,0.24166666666666667,997.5
2019-08-14 09:00:00,20.842916666666667,48.28874999999999,18.460416666666667,28.40375,33.31125,28.674999999999997,1.0991666666666666,8.176250000000001,22.727916666666662,1.7054166666666666,19.82166666666667,55.5,7.333333333333333,33.916666666666664,9.458333333333334,24.166666666666668,0.26249999999999996,997.5833333333334
2019-08-14 10:00:00,20.93,47.21208333333333,18.467499999999998,28.837500000000002,33.55166666666667,28.68083333333333,1.0995833333333331,8.249583333333334,23.03,1.7141666666666666,20.020833333333332,55.833333333333336,7.208333333333333,33.833333333333336,9.416666666666666,24.166666666666668,0.27499999999999997,997.625
2019-08-14 11:00:00,21.54375,46.482499999999995,18.44875,29.12125,33.67,28.877916666666668,1.0983333333333334,8.305416666666666,23.603333333333335,1.7258333333333333,19.93583333333333,56.125,7.083333333333333,33.75,9.375,24.166666666666668,0.27499999999999997,997.7083333333334
2019-08-14 12:00:00,22.41625,46.367916666666666,18.416666666666668,29.518333333333334,33.83083333333333,28.881666666666664,1.1045833333333335,8.312083333333334,24.55458333333333,1.7366666666666666,19.88,56.375,6.958333333333333,33.666666666666664,9.375,24.166666666666668,0.27499999999999997,997.75
2019-08-14 13:00:00,23.629583333333333,46.93041666666667,18.248333333333335,29.979583333333334,33.981249999999996,28.97666666666667,1.1104166666666668,8.359166666666667,25.520833333333332,1.7529166666666667,19.927083333333332,56.541666666666664,6.916666666666667,33.583333333333336,9.375,24.166666666666668,0.27499999999999997,997.8333333333334
2019-08-14 14:00:00,24.666666666666668,46.91125,18.06375,30.19541666666667,33.85875,28.836249999999996,1.11375,8.402083333333334,26.174999999999997,1.80375,20.029583333333335,56.583333333333336,6.875,33.541666666666664,9.375,24.125,0.27499999999999997,997.875
2019-08-14 15:00:00,25.169583333333335,46.58958333333334,17.878333333333334,30.460833333333337,33.842083333333335,28.876666666666665,1.1191666666666666,8.423333333333334,26.825,1.8445833333333332,19.78625,56.5,6.833333333333333,33.5,9.375,24.083333333333332,0.27499999999999997,997.9166666666666
2019-08-14 16:00:00,25.759583333333335,47.001250000000006,17.939583333333335,30.634583333333335,34.015,28.92625,1.1225,8.43625,27.993333333333336,1.8204166666666666,19.049583333333334,56.291666666666664,6.791666666666667,33.5,9.375,24.0,0.27499999999999997,997.9583333333334
2019-08-14 17:00:00,26.63208333333333,48.0625,17.65,30.6875,33.80458333333333,28.96666666666667,1.1162500000000002,8.43375,29.0925,1.8233333333333335,18.62875,55.958333333333336,6.75,33.541666666666664,9.375,23.916666666666668,0.2625,998.0
2019-08-14 18:00:00,27.421666666666667,49.4375,17.23125,30.860833333333336,33.541666666666664,28.926666666666666,1.1133333333333333,8.421666666666667,29.915416666666662,1.8237500000000002,18.72458333333333,55.541666666666664,6.708333333333333,33.583333333333336,9.375,23.833333333333332,0.24583333333333332,998.0416666666666
2019-08-14 19:00:00,28.280416666666667,51.04666666666666,16.932916666666667,30.796666666666667,33.25333333333334,28.920416666666668,1.1041666666666667,8.42625,30.657916666666665,1.8004166666666668,18.973333333333333,55.083333333333336,6.625,33.708333333333336,9.375,23.75,0.23749999999999996,998.0833333333334
